CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
"POR ALGUM MOTIVO DO NADA A ALEXA NAO RECONHECE MINHA LAMPADA, DIZENDO QUE O SERVIDOR E O DISPOSITIVO NAO RESPONDEM. POR ISSO ESTOU CONSEGUINDO CONTROLAR APENAS PELO APLICATIVO DA PROPRIA LAMPADA. SE FOR BUG DO APP ESPERO Q SE RESOLVA LOGO",3,0,2.2.375370.0,2021-01-06 21:43:27
"APLICATIVO COM BOAS FUNCOES, MAS A RESPOSTA DO APP EM SI E MUITO LENTA.",3,0,2.2.375370.0,2021-01-05 14:58:59
O APP E BOM MAS PRECISA MELHORAR. ELE E LENTO NAS TRANSICOES.,3,0,2.2.375370.0,2021-01-05 12:55:57
"NAO CONSIGO CRIAR UMA CONTA FAMILIAR, ONDE ELA CONSIGA RECONHECER TODOS DA CASA....",3,0,2.2.375370.0,2021-01-04 22:17:31
O JORNAL DE A TRIBUNA DE PETROPOLIS NAO ESTA ACECIVEL,3,0,2.2.375370.0,2021-01-04 11:50:41
SOU USUARIO NOVO...ADAPTANDO-SE.,3,0,2.2.375370.0,2021-01-03 20:52:49
FALTOU SO A ALEXA ACEITAR O COMANDO DE VOZ MESMO COM O APP FECHADO,3,0,2.2.375370.0,2021-01-02 18:22:39
PRECISA MELHORAR,3,0,2.2.375370.0,2021-01-02 13:57:07
"APRESENTOU FALHA GRAVE. UMA DAS TELAS ""CACHORREZ"" NAO PERMITIU O RETORNO A TELA PRINCIPAL. TIVEMOS QUE DESLIGAR E RELIGAR O APARELHO.",3,0,2.2.373840.0,2021-01-01 17:59:26
"MUITO BOA PARA ACIONAMENTOS. POREM PESQUISA FRACA, OUTRO PROBLE MA E NA ""PERGUNTA DO DIA"" ELA SEMPRE TROCA B POR D. PODERIA USAR NUMEROS.",3,1,2.2.375370.0,2021-01-01 11:16:29
OTIMO,3,0,2.2.375370.0,2021-01-01 04:13:15
SO NAO GANHOU 5 ESTRELAS PORQUE A PARTE DE ROTINAS CRIADAS NO APP NAO SINCRONIZAM COM A ECHO DOT. CREIO QUE POSSA SE ALGUM ERRO QUE POSSA SER CORRIGIDO NA PROXIMA ATUALIZACAO.,3,0,2.2.375370.0,2020-12-31 20:37:03
"SO NAO DOU 5, PQ E MUITO LENTO.",3,0,2.2.375370.0,2020-12-30 15:01:24
EM TESTES E TEM HORA  VOCE VAI DA O COMANDO DE VOZ E NAO RECONHECE,3,0,2.2.375370.0,2020-12-29 22:32:28
BOM APP POREM TRAVA MUITO,3,0,2.2.375370.0,2020-12-29 22:06:10
"LENTO DEMAIS, PRECISA MELHORAR MUITO A INTUITIVIDADE, INFELIZMENTE.",3,1,2.2.375370.0,2020-12-29 19:51:58
"AINDA FALTA APERFEICOAR MUITAS COISAS, COMO O RECONHECIMENTO DE VOZ (QUALQUER UM PODE FALAR COM A ALEXA), A PRECISAO DE BUSCA (COISAS SIMPLES AS VEZES ELA NAO INFORMA, FALTA VINCULO COM UMA PLATAFORMA TIPO GOOGLE), MAS O SOM E BOM, PARA OS USUARIOS QUE TEM O AMAZON PRIME E UMA EXCELENTE AQUISICAO.",3,3,2.2.375370.0,2020-12-28 10:26:35
POUCAS OPCOES DE APP,3,0,2.2.375370.0,2020-12-27 22:18:52
EM FALTA PT DE PORTUGAL,3,0,2.2.375370.0,2020-12-27 17:40:02
APP BOM MAS DEVERIA ATIVAR COM O APP EM SEGUNDO PLANO,3,0,2.2.375370.0,2020-12-27 17:23:00
GOSTO MUITO MAS TRAVA AS VEZES,3,0,2.2.375370.0,2020-12-27 11:06:13
ESTA MUITO LENTO. FUNCIONA MAS HAJA SACO!,3,0,2.2.375370.0,2020-12-26 21:54:35
"EU GOSTEI BASTANTE DO APLICATIVO POREM DUAS.COISAS ESTAO ME INCOMODANDO: 1 - EU CRIEI DUAS ROTINAS, PEDI PARA ALEXA ME AVISAR SOBRE ALGUMAS COISAS POREM ELA SEMPRE PULA ESSA PARTE. 2 - SO CONSIDO CHAMAR A ALEXA APOS ABRIR O APLICATIVO, DIFERETE DA BIXBI, SIRI E GOOGLE QUE E SO CHAMAR QUE ELES ABREM A ASSIATENTE.",3,0,2.2.375370.0,2020-12-26 13:07:33
"VICIANTE... MAS EU GOSTARIA QUE FOSSE POSSIVEL DAR COMANDOS PARA A ALEXA PELO CELULAR, AS VEZES PECO PARA TOCAR CERTAS MUSICAS OU LER LIVROS ELA NAO ENTENDE E DIZ QUE NAO TEM, PIOR E QUANDO ELA DESLIGA ENQUANTO ESTAO FALANDO O NOME DA MUSICA... ELA ESTA BEM HUMANA, NEM TEM PACIENCIA, NAO ESCUTA O QUE VC FALA... NAO QUERO UMA ESPOSA, ATUALIZA ESSA AI. PS: GERACAO 3",3,43,2.2.375370.0,2020-12-25 21:54:20
"ASSIM, TEM MUITAS PESSOAS QUE TAO FALANDO DA TEMPERATURA QUE ESTA RUIM, MAS MINHA MAE CONSEGUIU CONFIGURANDO O LOCAL E VOCE APENAS FALA: ALEXA, TEMPERATURA. MUITO BOM....",3,0,2.2.375370.0,2020-12-25 01:03:16
"FUNCIONA LENTO, TELA DEMORA..",3,0,2.2.375370.0,2020-12-24 22:54:32
BOM,3,0,2.2.375370.0,2020-12-24 18:57:31
ELA NAO OBEDECE AOS COMANDOS,3,0,2.2.375370.0,2020-12-24 18:22:38
"NAO FOI COMPATIVEL COM MEU CELULARZINHO, PRECISEI PEGAR O DA MINHA MAE",3,0,2.2.375370.0,2020-12-23 15:44:33
SIM ESTOU GOSTANDO MAS PODIA TER COMO CHAMAR ELA IGUAL GOOGLE ASSISTENTE,3,0,2.2.375370.0,2020-12-22 23:29:52
FALTA MUITA COISA,3,0,2.2.375370.0,2020-12-22 09:21:37
GOOD,3,0,2.2.375370.0,2020-12-21 22:34:05
"O APP E BEM FEITO E ORGANIZADO, AS ROTINAS FUNCIONAM CONFORME DESENHADAS. POREM, ESTA PARTE E AINDA MUITO LIMITADA - SAO POUCOS OS TRIGGERS E ACOES DISPONIVEIS. COMO EXEMPLO, SAO POUCAS CONFS RELACIONADAS A EVENTOS DE CALENDARIO, A GEOLOCALIZACAO, A CHEGADA DE INFOS EM SERVICOS CONECTADOS COMO DO GOOGLE OU DA MICROSOFT. TAMBEM SENTI FALTA DE PODER IMPORTAR CONFIGURACOES DO MEU CELULAR , EX ALARMES, PARA A CONTA ALEXA - NA PRATICA PRECISO FICAR REPETINDO CONFIGURACOES ANTIGAS NA ALEXA.",3,29,2.2.375370.0,2020-12-21 08:14:39
"O APP E BOM, MAS FIQUEI DECEPCIONADO COM ALGUMAS COISAS (QUE PARECEM SER BUGS) E UMA DELAS E A ALEXA DIZ QUE O SPOTIFY NAO ESTA INSTALADO MESMO JA ESTANDO!!! ARRUMEM ESSE ERRO FACIL DE CONSERTAR...",3,1,2.2.375370.0,2020-12-18 23:31:56
PRECISA SER MAIS RAPIDO. MAS ESTOU ADORANDO A EXPERIENCIA.,3,0,2.2.375370.0,2020-12-18 23:20:40
"O APP TEM BOAS FUNCIONALIDADES, MAS E MUITO LENTO. TENHO UM GALAXY S10",3,0,2.2.375370.0,2020-12-18 07:21:36
NAO E MUITO INTUITIVA,3,0,2.2.375370.0,2020-12-17 22:17:36
APLICATIVO MUITO LENTO NO MEU XIAOMI NOTE 8!!!! DEMORA UMA ETERNIDADE PARA CARREGAR SKILLS E AS VEZES DA ERRO DE CONEXAO!!!!,3,1,2.2.375370.0,2020-12-17 12:48:48
TOP,3,0,2.2.375370.0,2020-12-17 11:39:12
"GOSTARIA QUE PUDESSE SER ACESSIVEL PARA MAIS DE UM TELEFONE. SO UM MORADOR DA CASA PORTANDO DIFICULTA. SEM CONTAR QUE TEM DADO MUITO ERRO QUANDO COLOCO NO MEU SPOTIFY, NAO SEGUE A MINHA PLAYLIST ESCOLHIDA.",3,1,2.2.375370.0,2020-12-16 18:17:19
PODERIA TER OPCAO DE USAR SEM PRECISAR ABRIR O APP,3,0,2.2.375370.0,2020-12-15 20:05:47
MUITO LENTO,3,0,2.2.375370.0,2020-12-15 20:05:06
"NAO CONSIGO FAZER ELA FALAR , TA CHATO ISSO",3,0,2.2.375370.0,2020-12-15 19:10:04
MUITOS ERROS,3,0,2.2.375370.0,2020-12-15 13:50:27
"NAO TEM SKILL PRA CONTROLAR SMARTV JVC. O ALARME NAO DESPERTA COM PLAYLISTS DO AMAZON MUSICA, SPOTIFY E GOOGLE MUSICA.",3,0,2.2.375370.0,2020-12-15 02:42:09
VARIOS BUGS,3,0,2.2.375370.0,2020-12-14 19:04:27
COMO FACO P CADASTRAR MINHA CONTA PRIME VIDEO NA MINHA ECHO SHOW? TENTEI DE TUDO MAS NAO CONSIGO ASSISTIR NELA.,3,0,2.2.375370.0,2020-12-14 12:14:01
MUITO LENTO O APP PARA ABRIR..QDO ABRE...,3,0,2.2.375370.0,2020-12-13 22:15:43
"INICIANDO USO DA ALEXA HOJE, MAS JA SENTI FALTA DE ALGO QUE PODERIA FACILITAR NO ALARME, A OPCAO DE PERSONALIZAR O ALARME PARA DIAS PARES OU IMPARES DO MES, SERIA MUITO UTIL PARA QUEM TRABALHA DE PLANTAO, 12X36.",3,3,2.2.375370.0,2020-12-13 20:56:26
O APP RESPONDE LENTAMENTE AOS COMANDOS USADOS.,3,0,2.2.375370.0,2020-12-13 12:38:21
AINDA NAO PUDE EXPLORAR COM MAIS PROFUNDIDADE O APLICATIVO. POR ESSE MOTIVO POR ENQUANTO DAREI 3 ESTRELAS...,3,0,2.2.375370.0,2020-12-12 21:21:11
APLICATIVO LEGAL E INTELIGENTE MAIS UM POUCO CONFUSO MAS DEU CERTO NA MINHA ALEXA,3,0,2.2.375370.0,2020-12-12 19:17:15
"MUITO BOMBAS FUNCIONALIDADES, MAS DOU 3 ESTRELAS PQ EXISTE UMA LENTIDAO ABSURDA NO APP.",3,0,2.2.375370.0,2020-12-12 19:13:08
TA TRAVANDO E NAO TA ABRINDO AS ROTINAS,3,0,2.2.375370.0,2020-12-12 12:35:16
TRES ESTRELAS PORQUE NAO PODE COMPARTILHA COM YOU TUBE,3,0,2.2.375370.0,2020-12-12 10:53:35
"E UM POUCO DIFICIL DE USAR. AINDA FALTAM BOAS SKILLS NO BRASIL. POUCO INTUITIVO. A INTERACAO POR VOZ E BEM MELHOR QUE A BIXBY, POREM NAO E TAO BOA QUANTO AO GOOGLE ASSIST.",3,0,2.2.375370.0,2020-12-12 07:06:49
RAZOAVEL. NAO TEM TODAS AS RESPOSTAS.,3,0,2.2.375370.0,2020-12-09 19:40:05
"MUITO BOM, AS VEZES A ALEXA NO RECONHECE O Q EU FALO, E TBM EU NAO CONSIGO MANDAR MENSAGEM PARA A MINHA MAE, TIRANDO ISSO E MUITO BOM!",3,0,2.2.375370.0,2020-12-09 18:31:55
"ESTAVA TRAVANDO MUITO, FIZ TUDO QUE FOI RECOMENDADO E CADA DIA MAIS LENTO. BAIXEI PELA LOJA DA AMAZON E ESTA FUNCIONANDO MUITO BEM. RECOMENDO QUE BAIXEM POR LA.",3,0,2.2.375370.0,2020-12-08 21:04:33
APLICATIVO PODERIA SER MAIS LEVE,3,0,2.2.375370.0,2020-12-08 18:27:32
OTIMO,3,0,2.2.375370.0,2020-12-08 13:08:05
MUITO LENTO,3,0,2.2.375370.0,2020-12-07 22:01:46
MAIS OU MENOS,3,0,2.2.375370.0,2020-12-07 11:37:32
EMBORA GOSTEI BASTANTE DE MUITOS PONTOS. ALEXA AINDA PRECISA DE MAIS RECURSOS NO QUE DIZ RESPEITO AO ENTENDIMENTO DA NOSSA FALA. MUITAS COISAS NAO SAO ENTENDIDAS OU NAO SABE.,3,0,2.2.375370.0,2020-12-07 07:40:36
"VEM APRESENTANDO PROBLEMA NA REPRODUCAO DAS ROTINAS DE BOM DIA E BOA NOITE. MESMO NAO POSSUINDO NENHUMA MUSICA NA ROTINA, MAS ALGUMAS TAREFAS SMARTS (LIGAR/DESLIGAR LUZ ETC), SEMPRE QUE A ROTINA E ACIONADA A ALEXA IGNORA AS CONFIGURACOES EXISTENTES E COMECA A TOCAR MUSICAS ALEATORIAS DO ACERVO PRIME. NAO SEI QUE ERRO E ESSE, MAS, POR FAVOR, CORRIJAM LOGO.",3,20,2.2.375370.0,2020-12-06 19:03:46
TA BUGANDO DEPOIS DESSA ATUALIZACAO,3,0,2.2.375370.0,2020-12-06 14:55:35
POIS FALTA UM POUCO DE CONFIGURACAO PARA SER OTIMA,3,0,2.2.375370.0,2020-12-06 12:35:44
O APLICATIVO ALEXA E MUITO BOM POREM EXTREMAMENTE LENTO NO MEU CELULAR (MOTO Z2) OS OUTROS APLICATIVOS RODAM NORMALMENTE. O TEMPO DE REPOSTA DE UM CLIQUE DEMORA VARIOS SEGUNDOS.,3,0,2.2.375370.0,2020-12-06 11:27:58
"APOS ATUALIZACAO, AS ROTINAS BUGARAM..",3,1,2.2.375370.0,2020-12-06 08:54:21
"ALEXA ESTA COM UM PROBLEMA NA REPRODUCAO NA ROTINA, SEMPRE QUE ELA VAI DIZER A HORA OU DATA, ELA COMECA A TOCAR MUSICA! ESTOU COM ESSE PROBLEMA A DOIS DIAS, AO QUE ME PARECE FOI DEPOIS DA ULTIMA ATUALIZACAO",3,5,2.2.375370.0,2020-12-06 08:13:15
"COMPREI O ECO E POR ENQUANTO ESTOU DECEPCIONADO. EU CRIO AS ROTINAS NO APP, MAS, NA HORA DE EXECUTAR, NAO FAZ O QUE FOI REGISTRADO NA ROTINA. AO INVES DISSO, TOCA UMA MUSICA DO AMAZON MUSIC SEM EU TER COLOCADO NA ROTINA. PARA PIORAR A SITUACAO, ISSO ACONTECE EM TODAS AS ROTINAS.",3,3,2.2.375370.0,2020-12-06 08:12:01
"O APP E MUITO BOM, MAS MUITAS FUNCIONALIDADES SAO RESTRITAS POR CONTA DA REGIAO, O QUE PREJUDICA A EXPERIENCIA.",3,1,2.2.375370.0,2020-12-05 22:22:44
"SE NAO TRATA-SE SERIA OTIMO, TEM UNS BUGS AINDA.",3,0,2.2.375370.0,2020-12-05 21:11:28
ESTOU CRIANDO UMA ROTINA QUE ELA DEVE FORNECER O CLIMA AI INVES DISSO ELA TOCA MUSICA O APP ESTA COM BUG,3,0,2.2.375370.0,2020-12-05 12:23:58
"APOS A ULTIMA ATUALIZACAO, A ALEXA NAO RECONHECE MAIS AS ROTINAS POR COMANDO DE VOZ. EM VEZ DE EXECUTAR O QUE ESTA PROGRAMADO, ELA TUBA MUSICA EM INGLESA COM O TEMA DA ACAO. MUITA LOUCURA!",3,6,2.2.375370.0,2020-12-05 10:41:18
"O APLICATIVO TEM ALGUMAS FUNCIONALIDADES BOAS, MAS NAO DA OPCOES IMPORTANTES. O MAIS IMPACTANTE E A LENTIDAO DO APLICATIVO.",3,0,2.2.375370.0,2020-12-05 10:17:18
ACHO MUITO SIMPLES A INTERFACE. PODERIAM MELHORAR ISSO...,3,0,2.2.375370.0,2020-12-05 07:16:00
"PODERIA FUNCIONAR MELHOR NO SPOTIFY, TA OSSO ESCOLHER A MUSICA CERTA",3,0,2.2.375370.0,2020-12-04 23:13:20
"ESSA ULTIMA ATUALIZACAO BUGOU AS ROTINAS DE TEMPO E CALENDARIO .... EM VEZ DE FAZE-LAS, COMECA A TOCAR UMA PLAYLIST NADA HAVER !",3,2,2.2.375370.0,2020-12-04 20:55:20
"O APLICATIVO E BOM, MAS FALTAM MAIS OPCOES NA CRIACAO DAS ROTINAS, COMO ATRIBUIR MAIS DE UM COMANDO PRA MESMA ROTINA E MAIS OPCOES DE ATIVACAO. A VERSAO AMERICANA E MUITO MELGOR.",3,1,2.2.375370.0,2020-12-04 15:14:18
"O APLICATIVO E MUITO FRACO, TRAVA AS VEZES E AS SKILLS SAO MUITOS RUINS, NAO ENCONTRA A MINHA TV",3,0,2.2.375370.0,2020-12-03 23:26:43
"SERIA INTERESSANTE PESQUISAR NO GOOGLE ALGUMAS RESPOSTAS COMO O GOOGLE ASSISTENTE OU EM OUTRA PLATAFORMA DE PESQUISA, TEM PALAVRA QUE ELA SIMPLESMENTE NAO RESPONDE OU SE CONFUNDE TODA. FALTOU TAMBEM PODER ABRIR APLICATIVOS NO SMARTPHONE COMO NETFLIX E ATE MESMO O PROPRIO AMAZON PRIME.",3,2,2.2.375370.0,2020-12-03 22:34:41
NAO CONSIGO OUVIR MINHAS MUSICAS DO DEEZER!!! E NAO CONSIGO ALTERAR O PADRAO MUSICAL PARA O DEEZER!,3,1,2.2.375370.0,2020-12-03 18:35:57
"BOM, MAS FALTA AS FUNCOES PRO BRASIL. MUITAS JA ESTAO PRONTAS PARA O PORTUGUES, POREM NAO SAO DISPONIBILIZADAS.",3,0,2.2.373840.0,2020-12-03 18:23:32
"MUITO BOM, FUNCIONA COMO ESPERADO. UNICO PROBLEMA FOI EM AGENDAR PARA DESLIGAR A LUZ QUE AO FALAR, ELA APAGA IMEDIATAMENTE. O GOOGLE HOME CONSEGUE FAZER, ENTAO NAO SAO AS LAMPADAS O PROBLEMA.",3,1,2.2.373840.0,2020-12-03 17:19:44
"ESTOU TENTANDO CRIAR UMA ROTINA PARA 22H. QUANDO ESCOLHO O HORARIO E APERTO AVANCAR/SALVAR, ELE MUDA PARA 21H. ALEXA TEM VONTADE PROPRIA.",3,0,2.2.373840.0,2020-12-03 07:45:05
APP PRECISA MELHORAR E FICAR MAIS LEVE,3,0,2.2.373840.0,2020-12-02 22:06:49
"FUNCIONA MAS LAMENTAVEL NAO INTEGRAR OS PRINCIPAIS SERVICOS DO MERCADO COMO YOUTUBE, WHATSAPP, TEAMS, ZOOM, ETC.",3,1,2.2.373840.0,2020-12-02 01:33:50
NAO CONSIGO INCLUIR DOIS CELULARES NO MESMO GRUPO DE ALEXA.,3,0,2.2.373840.0,2020-12-01 23:29:12
"APLICATIVO PARA DE TOCAR MUSICA DO NADA QUANDO O AMAZON MUSIC ESTA POR ESPELHAMENTO. E, O PRINCIPAL, O APLICATIVO NAO PERMITE A CONFIGURACAO PARA ALTERAR A SAIDA DE SOM P2 EM ENTRADA DE SOM E USARMOS O ECHO DOT3 COMO CAIXA DE SOM DO DESKTOP POR CABO.",3,1,2.2.373840.0,2020-12-01 10:44:19
"O APP E LEGAL, PODERIA TER ALGUMAS OUTRAS FUNCOES A MAIS, TIPO PRA CONTROLAR A TV E TALS, TAMBEM SERIA BOM SE ELE ATIVASSE O RECONHECIMENTO DE VOZ MSM COM A TELA DO CLL APAGADA, BLOQUEADA, OU MSM FORA DO APP..",3,1,2.2.373840.0,2020-12-01 08:30:36
"NAO E PRATICO PARA USAR COM O CELULAR OU HEADPHONE COMPATIVEL. CONSIGO TER UM BOM USO APENAS COM O ECHODOT, FORA ISSO E SOFRIVEL.",3,1,2.2.373840.0,2020-11-30 15:29:36
"GOSTO MUITO DO APLICATIVO, MAS AO LER OS LIVROS DO KINDLE AS VEZES DA UM BUG MUITO CHATO E ELA VOLTA A LER O QUE JA HAVIA LIDO...",3,0,2.2.373840.0,2020-11-30 12:23:13
"O APP E PESADO E AINDA TEM MUITOS BUGS, COMO NA HORA DE CARREGAR OS CONTEUDOS ONLINE DE REPRODUCAO, QUE AS VEZES DEMORA E TRAVA. PODERIA TER UMA INTERFACE MAIS LEVE. O MAIOR PROBLEMA QUE IDENTIFICO E NA REPRODUCAO DOS LIVROS DO KINDLE, SEMPRE DURANTE A REPRODUCAO ACONTECE ALGUM ERRO DE SINCRONIZACAO OU COISA DO TIPO E A LEITURA E CORTADA PELA METADE E VOLTA A ALGUM MOMENTO ANTERIOR.",3,27,2.2.373840.0,2020-11-30 12:01:23
"EMBORA MEU CELULAR SEJA SUPER VELOZ E MODERNO, O APLICATIVO E LENTO, DEMORA A RECONHECER O TOQUE E AGORA ESTA COM UM BIG. NAO CONSIGO APAGAR OU INCLUIR UM CALENDARIO PORQUE A TELA FICA EM LOOPING. OS DISPOSITIVOS ALEXA, EM SI, SAO BASTANTE UTEIS E, COM UM POUCO DE DISPOSICAO E TEMPO, TRABALHAM A NOSSO SERVICO E LAZER. ANSIOSA PELA MELHORA DO APP, POIS GOSTO MUITO DA ALEXA.",3,33,2.2.373840.0,2020-11-29 11:33:24
"JA CONFIGUREI AS LOCALIZACOES, MAS A ALEXA NO ECHO DOR NAO CONSEGUE DEFINIR TRANSITO PRAS MINHAS LOCALIZACOES, FICA DIZENDO QUE NAO TEM LOCAL CONFIGURADO.",3,2,2.2.373840.0,2020-11-28 21:02:10
"AVALIANDO, AINDA.. . AOS AMIGOS QUE TIVERAM DIFICULDADES COM DEEZER, EXPERIMENTE 1O DEIXAR DEEZER ABERTO. "" ALEXA TOCAR MINHA MUSICA NA DEEZER"" ( FAVORITO, ESTA NA LISTA DE MINHA MUSICA) ESPERO QUE CONSIGAM, PRA MIM FUNCIONOU. TBEM CONFIGUREM MEDIDAS PARA KM E CELSIUS. (AINDA VOU TESTAR MENSAGENS E AGENDA) MAS TA INDO... RRSS",3,1,2.2.373840.0,2020-11-28 10:50:04
"MUITO LEGAL, DIVERTIDO E MUITO INFORMATIVO, MAS FALTA UM DETALHE, PODER SER CHAMADA FORA DO APLICATIVO, E TBM SE POSSIVEL COM A TELA DESLIGADA DO APARELHO AI FICA SHOW...",3,2,2.2.373840.0,2020-11-28 03:56:54
TEM MUITO A MELHORAR ... TRAVA E E PESADO,3,0,2.2.373840.0,2020-11-27 21:29:41
NA MINHA OPINIAO A ALEXA DEVERIA FICAR ATIVA NO CELULAR SEM APERTAR O BOTAO ATIVAR ELA SOMENTE DIZENDO NOME OK PORTANDO PRA MIM FICA INUTIL SEM ESSA FUNCAO,3,1,2.2.373840.0,2020-11-27 17:36:40
NAO CONSIGO FAZER O COMANDO PARA DESLIGAR A MINHA TV SMART TV SAMSUNG,3,0,2.2.373840.0,2020-11-27 13:03:19
"TEM MUITA COISA INTERESSANTE E TAMBEM FALTA MUITO RECURSO EM PORTUGUES. APOS O PERIODO DE ADAPTACAO FICA MAIS FACIL, MAS SAO VARIAS POSSIBILIDADES QUE E DIFICIL DE ENCONTRAR",3,1,2.2.373840.0,2020-11-27 12:03:19
"NO ANDROID TRAVA MUITO, NO IOS RODA MELHOR. MUITAS TELAS E COMANDOS POUCO INTUITIVOS E COM BUGS. ELE CRIOU UM 2o ECHO DOT NO APLICATIVO E LIGA DO PRINCIPAL PARA O 2o, SO QUE SO TENHO 1! E NAO CONSIGO EXCLUIR O FANTASMA, NEM APAGANDO OS DADOS DO APP E COMECANDO DE NOVO. NAO CONSIGO TOCAR AO MESMO TEMPO NO ECHODOT E EM UM SPEAKER AUX DA JBL CONECTADO POR BT, OU 1 OU OUTRO. PARECE QUE FALTOU MUITO TESTE DEPOIS DE PRONTO.",3,31,2.2.373840.0,2020-11-27 07:52:36
GOSTARIA DE VER COMPATIBILIDADE COM MAIS APLICATIVOS.,3,0,2.2.373840.0,2020-11-26 13:23:58
"FALTA UM OPCIONAL QUE FARIA ENORME DIFERENCA, QUE E O MULTIPLOS ACIONAMENTOS, TER COMO COLOCAR FRASES COM OU, PARA QUANDO EU DIZER ISSO OU ISSO OU ISSO OU ISSO, ATIVAR O GATILHO. FICARIA PERFEITO! OS RECURSOS DOS U.S. PODERIA TAMBEM VIR PARA O BRASIL EM TEMPO MELHOR.. ESTA MUITO DEMORADO CHEGAR PARA NOS COMO MODO PERSONALIZADO, MODO VIGIA.. ETC..",3,25,2.2.373840.0,2020-11-25 23:37:58
"ALEXA E OTIMA, MAS O APLICATIVO TRAVA",3,0,2.2.369045.0,2020-11-25 22:12:12
TEM UM BUG NAS ROTINAS QUE QUA DK VOCE DEFINE UM HORARIO PARA ELE RETORNA UMA HORA ATRAS,3,0,2.2.373840.0,2020-11-25 08:06:04
"TA COM PROBLEMA,POIS EU CHAMO ALEXA NA TELA NORMAL DO DISPOSITIVO (DESBLOQUEADO)E ELA NAO INICIA!!!!!",3,0,2.2.372932.0,2020-11-25 02:34:48
"PARTICULARMENTE ACHO QUE PRECISAM ATUALIZAR O LAYOUT PARA SER MAIS BONITO, MODERNO, INTUITIVO, PRAZEROSO DE NAVEGAR E PRINCIPALMENTE TER MAIS ""OPCOES"" DO AMAZON MUSIC ENQUANTO ESTIVER SENDO REPRODUZIDO PELA ALEXA, POR EX, SALVAR UMA MUSICA ALEATORIA EM UMA PLAYLIST . POR NAO TER OPCOES , SE EU FOR ENTRAR NO APP AMAZON MUSIC, NAO CONSTA LA AS MUSICAS QUE FORAM REPRODUZIDAS PELA ALEXA :( ",3,225,2.2.373840.0,2020-11-24 22:41:41
"O APP FICA VOLTANDO OS CAPITULOS, ELE LE POUQUISSIMAS PAGINAS E JA VOLTA, NEM LE UM CAP INTEIRO. NAO DA PRA OUVIR UM LIVRO ASSIM.",3,1,2.2.372932.0,2020-11-24 14:35:34
FALTA A OPCAO DE PODER CHAMAR DE QUALQUER TELA,3,0,2.2.371484.0,2020-11-24 11:11:34
O APLICATIVO E MUITO BOM MAS E MUITO LENTO E ALGUMAS VEZES PEDE INTERNET SE EU JA TENHO:-\,3,0,2.2.372932.0,2020-11-24 01:30:14
"O APLICATIVO FICA TRAVADO, MAIS ALGUEM TEM ESSE PROBLEMA?",3,0,2.2.372932.0,2020-11-23 13:39:45
"LEITURA DE LIVRO KINDLE, FICA VOLTANDO CAPITULO, PULANDO PARTE DO LIVRO.",3,0,2.2.372932.0,2020-11-22 15:11:48
"SO NO MEU SMARTPHONE QUE O APP AMAZON ALEXA TRAVA? TA DE BRINCADEIRA! PRINCIPALMENTE NA PARTE DE AVISO, NAO CONSIGO GRAVAR UM AUDIO DE FORMA ALGUMA, CLICO NO BOTAO MICROFONE E NADA ACONTECE, FICA TRAVADO O APP.",3,3,2.2.372932.0,2020-11-22 12:54:32
NAO FUNCIONA MODO SUSSURRO PARA ECHO DOR 3,3,0,2.2.372932.0,2020-11-21 20:48:20
O APLICATIVO E BOM MAS PRECISA MELHORAR EM DIVERSOS PONTOS COMO O GESTAO DA LISTA DE COMPRAS. GESTAO DE REGIAO E BEM COMPLICADO SE O USUARIO UTILIZA AMAZON NOS EUA. PRECISA RECORRER A VARIOS VIDEOS NO YOUTUBE PARA CORRIGIR A SITUACAO. SKILLS DE NOTICIAS PODEM SER MELHORADAS,3,1,2.2.372932.0,2020-11-21 16:47:21
"O APP TRAVA MUITO, SUPER LENTO! SO PERMANECO COM O MESMO PORQUE E NECESSARIO PRA CONFIGURAR A ALEXA",3,0,2.2.372932.0,2020-11-21 14:55:25
PODIA MELHORAR,3,0,2.2.372932.0,2020-11-21 13:50:14
"APP, POR VEZES LENTA NA RESPOSTA",3,0,2.2.372932.0,2020-11-20 22:11:16
"DEIXA MUITO A DESEJAR, LENTO PRINCIPALMENTE NA PARTE DO CONTROLE DAS MUSICAS DA ECHO, DEMORA MUITO A RESPONDER E PODERIA TER A LETRA DAS MUSICAS ASSIM COMO NO APP MUSIC.",3,5,2.2.372932.0,2020-11-20 18:06:49
OS COMANDOS DE VOZ PARA CELULAR SAO HORRIVEIS E ESSA ANIMACAO DA ASSISTENTE NA TELA INICIAL TA MUITO ULTRAPASSADA.,3,1,2.2.372932.0,2020-11-20 11:49:12
TENHO P20 PRO E NAO ME DEIXA CHAMAR ALEXA SEM CLICAR NO BOTAO DIZ QUE NAO SUPORTADO NAS CONFIGURACOES DA ALEXA PODIAM SOLTAR ISSO PARA MAIS DISPOSITIVOS PORQUE SE RESTO ACHO BOA APLICACAO,3,0,2.2.372932.0,2020-11-17 22:04:06
"AS ROTINAS NO BRASIL SAO EXTREMAMENTE LIMITADAS. AINDA NAO TEMOS GATILHOS POR LOCALIZACAO, POR EXEMPLO.",3,0,2.2.371484.0,2020-11-17 21:06:21
